02-14-2022 00:32:45.814,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-14-2022 00:17:02.675,0,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020305D
02-14-2022 00:17:03.180,1,RECV,7E00418122224C002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020315D
02-14-2022 00:17:03.681,2,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020325B
02-14-2022 00:17:04.185,3,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020335A
02-14-2022 00:17:04.688,4,RECV,7E00418122224C002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020345A
02-14-2022 00:17:05.190,5,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203558
02-14-2022 00:17:06.198,6,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203756
02-14-2022 00:17:06.681,7,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203855
02-14-2022 00:17:07.200,8,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203954
02-14-2022 00:17:07.705,9,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031304C
02-14-2022 00:17:08.208,10,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031314B
02-14-2022 00:17:08.710,11,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031324A
02-14-2022 00:17:09.218,12,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313349
02-14-2022 00:17:09.660,13,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313448
02-14-2022 00:17:10.163,14,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313547
02-14-2022 00:17:10.727,15,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313646
02-14-2022 00:17:11.169,16,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313745
02-14-2022 00:17:11.673,17,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313844
02-14-2022 00:17:12.177,18,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313943
02-14-2022 00:17:12.680,19,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032304B
02-14-2022 00:17:13.181,20,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032314A
02-14-2022 00:17:13.687,21,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323249
02-14-2022 00:17:14.194,22,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323348
02-14-2022 00:17:14.698,23,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323447
02-14-2022 00:17:15.204,24,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323546
02-14-2022 00:17:15.706,25,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323645
02-14-2022 00:17:16.212,26,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323744
02-14-2022 00:17:16.717,27,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323843
02-14-2022 00:17:17.221,28,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323942
02-14-2022 00:17:17.728,29,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202033304A
02-14-2022 00:17:18.183,30,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333149
02-14-2022 00:17:19.239,31,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333347
02-14-2022 00:17:19.679,32,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333446
02-14-2022 00:17:20.182,33,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333545
02-14-2022 00:17:20.686,34,RECV,7E00418122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333645
02-14-2022 00:17:21.190,35,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333743
02-14-2022 00:17:21.694,36,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333842
02-14-2022 00:17:22.200,37,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333941
