02-14-2022 00:16:27.412,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-14-2022 00:07:03.031,0,RECV,7E00418122224E002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020305C
02-14-2022 00:07:03.535,1,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020315C
02-14-2022 00:07:04.038,2,RECV,7E00418122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020325B
02-14-2022 00:07:04.537,3,RECV,7E00418122224C002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020335B
02-14-2022 00:07:05.041,4,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203459
02-14-2022 00:07:05.543,5,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203558
02-14-2022 00:07:06.045,6,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203657
02-14-2022 00:07:06.548,7,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203754
02-14-2022 00:07:07.555,8,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203952
02-14-2022 00:07:08.060,9,RECV,7E00418122224F002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031304A
02-14-2022 00:07:08.565,10,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313149
02-14-2022 00:07:09.069,11,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313248
02-14-2022 00:07:09.574,12,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313347
02-14-2022 00:07:10.017,13,RECV,7E00418122224E0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313447
02-14-2022 00:07:10.523,14,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313545
02-14-2022 00:07:11.026,15,RECV,7E00418122224E0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313645
02-14-2022 00:07:11.527,16,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313743
02-14-2022 00:07:12.028,17,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313842
02-14-2022 00:07:12.532,18,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313941
02-14-2022 00:07:13.035,19,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323049
02-14-2022 00:07:13.537,20,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323148
02-14-2022 00:07:14.039,21,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323247
02-14-2022 00:07:14.545,22,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323346
02-14-2022 00:07:15.053,23,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323445
02-14-2022 00:07:15.559,24,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323544
02-14-2022 00:07:16.066,25,RECV,7E00418122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323645
02-14-2022 00:07:16.567,26,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323742
02-14-2022 00:07:17.069,27,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323841
02-14-2022 00:07:17.567,28,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323940
02-14-2022 00:07:18.068,29,RECV,7E00418122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333048
02-14-2022 00:07:18.571,30,RECV,7E00418122224E0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333148
