02-12-2022 11:09:52.886,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-12-2022 11:01:21.225,0,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020301E
02-12-2022 11:01:21.730,1,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020311D
02-12-2022 11:01:22.228,2,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020321C
02-12-2022 11:01:22.729,3,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020331B
02-12-2022 11:01:23.227,4,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020341A
02-12-2022 11:01:23.727,5,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203519
02-12-2022 11:01:24.226,6,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203618
02-12-2022 11:01:24.723,7,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203717
02-12-2022 11:01:25.223,8,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203816
02-12-2022 11:01:25.724,9,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203915
02-12-2022 11:01:26.225,10,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031300D
02-12-2022 11:01:26.727,11,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031310C
02-12-2022 11:01:27.227,12,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031320B
02-12-2022 11:01:27.726,13,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031330A
02-12-2022 11:01:28.229,14,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313409
02-12-2022 11:01:28.727,15,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313508
02-12-2022 11:01:29.225,16,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313607
02-12-2022 11:01:29.729,17,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313706
02-12-2022 11:01:30.233,18,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313805
02-12-2022 11:01:30.732,19,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313904
02-12-2022 11:01:31.289,20,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032300C
02-12-2022 11:01:31.788,21,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032310B
02-12-2022 11:01:32.289,22,RECV,7E00558122220C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032320A
02-12-2022 11:01:32.790,23,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323309
02-12-2022 11:01:33.290,24,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323408
02-12-2022 11:01:33.789,25,RECV,7E00558122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323507
