02-14-2022 06:10:02.180,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-14-2022 06:00:24.698,0,RECV,7E005F8122224C002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020309E
02-14-2022 06:00:25.202,1,RECV,7E005F8122224C002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020319D
02-14-2022 06:00:25.701,2,RECV,7E005F8122224C002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020329C
02-14-2022 06:00:26.201,3,RECV,7E005F8122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020339A
02-14-2022 06:00:26.703,4,RECV,7E005F8122224B002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020349B
02-14-2022 06:00:27.206,5,RECV,7E005F8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203599
02-14-2022 06:00:27.708,6,RECV,7E005F8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203698
02-14-2022 06:00:28.214,7,RECV,7E005F8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203797
02-14-2022 06:00:28.715,8,RECV,7E005F8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203896
02-14-2022 06:00:29.201,9,RECV,7E005F8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203995
02-14-2022 06:00:29.723,10,RECV,7E005F8122224C002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031308D
02-14-2022 06:00:30.162,11,RECV,7E00198122224D0020202020202020202020202020202020202020206D
02-14-2022 06:00:30.225,12,RECV,7E004B8122224D00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031310B
02-14-2022 06:00:30.730,13,RECV,7E005F8122224D002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031328A
02-14-2022 06:00:31.231,14,RECV,7E005F8122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313389
02-14-2022 06:00:31.734,15,RECV,7E005F8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313489
02-14-2022 06:00:32.743,16,RECV,7E005F8122224D0020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313686
