02-12-2022 10:32:36.595,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-12-2022 10:23:47.745,0,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020301E
02-12-2022 10:23:48.247,1,RECV,7E002D8122220B00202020202020202020202020202020202020202020202020202020202020202020202020202020311E
02-12-2022 10:23:48.746,2,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020321C
02-12-2022 10:23:49.246,3,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020331B
02-12-2022 10:23:49.747,4,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020341A
02-12-2022 10:23:50.246,5,RECV,7E002D8122220B00202020202020202020202020202020202020202020202020202020202020202020202020202020351A
02-12-2022 10:23:50.746,6,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020203618
02-12-2022 10:23:51.247,7,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020203717
02-12-2022 10:23:51.749,8,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020203816
02-12-2022 10:23:52.249,9,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020203915
02-12-2022 10:23:52.747,10,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202031300D
02-12-2022 10:23:53.244,11,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202031310C
02-12-2022 10:23:53.747,12,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202031320B
02-12-2022 10:23:54.246,13,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202031330A
02-12-2022 10:23:54.750,14,RECV,7E002D8122220B00202020202020202020202020202020202020202020202020202020202020202020202020202031340A
02-12-2022 10:23:55.251,15,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020313508
02-12-2022 10:23:55.750,16,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020313607
02-12-2022 10:23:56.250,17,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020313706
02-12-2022 10:23:56.749,18,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020313805
02-12-2022 10:23:57.251,19,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020313904
02-12-2022 10:23:57.748,20,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202032300C
02-12-2022 10:23:58.245,21,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202032310B
02-12-2022 10:23:58.808,22,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202032320A
02-12-2022 10:23:59.304,23,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020323309
02-12-2022 10:23:59.807,24,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020323408
02-12-2022 10:24:00.306,25,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020323507
02-12-2022 10:24:00.804,26,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020323606
02-12-2022 10:24:01.302,27,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020323705
02-12-2022 10:24:01.802,28,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020323804
02-12-2022 10:24:02.300,29,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020323903
02-12-2022 10:24:02.802,30,RECV,7E002D8122220B00202020202020202020202020202020202020202020202020202020202020202020202020202033300C
02-12-2022 10:24:03.300,31,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202033310A
02-12-2022 10:24:03.801,32,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020333209
02-12-2022 10:24:04.300,33,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020333308
02-12-2022 10:24:04.802,34,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020333407
02-12-2022 10:24:05.302,35,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020333506
02-12-2022 10:24:05.802,36,RECV,7E002D8122220B002020202020202020202020202020202020202020202020202020202020202020202020202020333606
02-12-2022 10:24:06.301,37,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020333704
02-12-2022 10:24:06.801,38,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020333803
02-12-2022 10:24:07.300,39,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020333902
02-12-2022 10:24:07.800,40,RECV,7E002D8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202034300A
02-12-2022 10:24:08.298,41,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020343109
02-12-2022 10:24:08.797,42,RECV,7E002D8122220B002020202020202020202020202020202020202020202020202020202020202020202020202020343209
02-12-2022 10:24:09.292,43,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020343307
02-12-2022 10:24:09.791,44,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020343406
02-12-2022 10:24:10.293,45,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020343505
02-12-2022 10:24:10.796,46,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020343604
02-12-2022 10:24:11.298,47,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020343703
02-12-2022 10:24:11.799,48,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020343802
02-12-2022 10:24:12.300,49,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020343901
02-12-2022 10:24:12.797,50,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353009
02-12-2022 10:24:13.295,51,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353108
02-12-2022 10:24:13.794,52,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353207
02-12-2022 10:24:14.293,53,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353306
02-12-2022 10:24:14.794,54,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353405
02-12-2022 10:24:15.293,55,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353504
02-12-2022 10:24:15.792,56,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353603
02-12-2022 10:24:16.292,57,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353702
02-12-2022 10:24:16.790,58,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353801
02-12-2022 10:24:17.286,59,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020353900
02-12-2022 10:24:17.787,60,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020363008
02-12-2022 10:24:18.285,61,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020363107
02-12-2022 10:24:18.789,62,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020363206
02-12-2022 10:24:19.290,63,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020363305
02-12-2022 10:24:19.790,64,RECV,7E002D8122220C002020202020202020202020202020202020202020202020202020202020202020202020202020363404
