02-12-2022 11:53:52.851,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-12-2022 11:10:22.289,0,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202030DE
02-12-2022 11:10:22.789,1,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031DD
02-12-2022 11:10:23.290,2,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032DC
02-12-2022 11:10:23.854,3,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202033DB
02-12-2022 11:10:24.353,4,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202034DA
02-12-2022 11:10:24.858,5,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202035D9
02-12-2022 11:10:25.358,6,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202036D8
02-12-2022 11:10:25.860,7,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202037D7
02-12-2022 11:10:26.359,8,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202038D6
02-12-2022 11:10:26.859,9,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202039D5
02-12-2022 11:10:27.360,10,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203130CD
02-12-2022 11:10:27.858,11,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203131CC
02-12-2022 11:10:28.364,12,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203132CB
02-12-2022 11:10:28.865,13,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203133CA
02-12-2022 11:10:29.364,14,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203134C9
02-12-2022 11:10:29.866,15,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203135C8
02-12-2022 11:10:30.365,16,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203136C7
02-12-2022 11:10:30.863,17,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203137C6
02-12-2022 11:10:31.361,18,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203138C5
02-12-2022 11:10:31.856,19,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203139C4
02-12-2022 11:10:32.356,20,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203230CC
02-12-2022 11:10:32.853,21,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203231CB
02-12-2022 11:10:33.352,22,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203232CA
02-12-2022 11:10:33.849,23,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203233C9
02-12-2022 11:10:34.411,24,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203234C8
02-12-2022 11:10:34.911,25,RECV,7E005F8122220C00202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203235C7
