02-12-2022 21:21:40.271,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-12-2022 21:12:00.740,0,RECV,7E002381222250002020202020202020202020202020202020202020202020202020202020301A
02-12-2022 21:12:01.245,1,RECV,7E00238122224D002020202020202020202020202020202020202020202020202020202020311C
02-12-2022 21:12:01.746,2,RECV,7E00238122224D002020202020202020202020202020202020202020202020202020202020321B
02-12-2022 21:12:02.245,3,RECV,7E00238122224C002020202020202020202020202020202020202020202020202020202020331B
02-12-2022 21:12:02.744,4,RECV,7E00238122224C002020202020202020202020202020202020202020202020202020202020341A
02-12-2022 21:12:03.249,5,RECV,7E00238122224D0020202020202020202020202020202020202020202020202020202020203518
02-12-2022 21:12:03.747,6,RECV,7E00238122224D0020202020202020202020202020202020202020202020202020202020203617
02-12-2022 21:12:04.251,7,RECV,7E00238122224C0020202020202020202020202020202020202020202020202020202020203717
02-12-2022 21:12:04.752,8,RECV,7E00238122224D0020202020202020202020202020202020202020202020202020202020203815
02-12-2022 21:12:05.254,9,RECV,7E00238122224D0020202020202020202020202020202020202020202020202020202020203914
02-12-2022 21:12:05.756,10,RECV,7E00238122224D002020202020202020202020202020202020202020202020202020202031300C
02-12-2022 21:12:06.257,11,RECV,7E00238122224C002020202020202020202020202020202020202020202020202020202031310C
02-12-2022 21:12:07.207,12,RECV,7E00238122224D0020202020202020202020202020202020202020202020202020202020313309
02-12-2022 21:12:07.710,13,RECV,7E00238122224C0020202020202020202020202020202020202020202020202020202020313409
02-12-2022 21:12:08.214,14,RECV,7E00238122224D0020202020202020202020202020202020202020202020202020202020313507
02-12-2022 21:12:08.717,15,RECV,7E00238122224D0020202020202020202020202020202020202020202020202020202020313606
02-12-2022 21:12:09.216,16,RECV,7E00238122224D0020202020202020202020202020202020202020202020202020202020313705
02-12-2022 21:12:09.714,17,RECV,7E00238122224D0020202020202020202020202020202020202020202020202020202020313804
