02-12-2022 22:54:12.774,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-12-2022 22:43:18.846,0,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202030DB
02-12-2022 22:43:19.344,1,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202031DA
02-12-2022 22:43:19.842,2,RECV,7E002D812222540020202020202020202020202020202020202020202020202020202020202020202020202020202032D4
02-12-2022 22:43:20.845,3,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020202034D7
02-12-2022 22:43:21.346,4,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020202035D5
02-12-2022 22:43:21.844,5,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020202036D4
02-12-2022 22:43:22.345,6,RECV,7E002D8122224E0020202020202020202020202020202020202020202020202020202020202020202020202020202037D5
02-12-2022 22:43:22.849,7,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020202038D2
02-12-2022 22:43:23.349,8,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020202039D1
02-12-2022 22:43:23.850,9,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203130C9
02-12-2022 22:43:24.355,10,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203131C8
02-12-2022 22:43:24.859,11,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203132C8
02-12-2022 22:43:25.359,12,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203133C6
02-12-2022 22:43:25.861,13,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203134C6
02-12-2022 22:43:26.363,14,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203135C4
02-12-2022 22:43:27.369,15,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203137C2
02-12-2022 22:43:27.871,16,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203138C1
02-12-2022 22:43:28.375,17,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203139C0
02-12-2022 22:43:28.875,18,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203230C8
02-12-2022 22:43:29.379,19,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203231C8
02-12-2022 22:43:29.880,20,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203232C6
02-12-2022 22:43:30.884,21,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203234C5
02-12-2022 22:43:31.384,22,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203235C3
02-12-2022 22:43:31.885,23,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203236C2
02-12-2022 22:43:32.390,24,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203237C1
02-12-2022 22:43:32.891,25,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203238C0
02-12-2022 22:43:33.395,26,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203239C0
02-12-2022 22:43:33.895,27,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203330C8
02-12-2022 22:43:34.401,28,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203331C7
02-12-2022 22:43:34.856,29,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203332C5
02-12-2022 22:43:35.409,30,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203333C4
02-12-2022 22:43:35.848,31,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203334C3
02-12-2022 22:43:36.347,32,RECV,7E002D8122224E0020202020202020202020202020202020202020202020202020202020202020202020202020203335C4
02-12-2022 22:43:36.915,33,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203336C1
02-12-2022 22:43:37.358,34,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203337C0
02-12-2022 22:43:37.860,35,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203338C0
02-12-2022 22:43:38.360,36,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203339BE
02-12-2022 22:43:38.864,37,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203430C7
02-12-2022 22:43:39.371,38,RECV,7E002D8122224E0020202020202020202020202020202020202020202020202020202020202020202020202020203431C7
02-12-2022 22:43:39.873,39,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203432C4
02-12-2022 22:43:40.876,40,RECV,7E002D8122224E0020202020202020202020202020202020202020202020202020202020202020202020202020203434C4
02-12-2022 22:43:41.378,41,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203435C1
02-12-2022 22:43:41.882,42,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203436C0
02-12-2022 22:43:42.384,43,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203437BF
02-12-2022 22:43:42.886,44,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203438BF
02-12-2022 22:43:43.392,45,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203439BE
02-12-2022 22:43:43.896,46,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203530C6
02-12-2022 22:43:44.398,47,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203531C4
02-12-2022 22:43:44.901,48,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203532C4
02-12-2022 22:43:45.402,49,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203533C2
02-12-2022 22:43:45.906,50,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203534C1
02-12-2022 22:43:46.405,51,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203535C0
02-12-2022 22:43:46.909,52,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203536C0
02-12-2022 22:43:47.412,53,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203537BE
02-12-2022 22:43:47.918,54,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203538BE
02-12-2022 22:43:48.920,55,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203630C4
02-12-2022 22:43:49.925,56,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203632C2
02-12-2022 22:43:50.926,57,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203634C0
02-12-2022 22:43:51.366,58,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203635C0
02-12-2022 22:43:51.931,59,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203636BE
02-12-2022 22:43:52.370,60,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203637BD
02-12-2022 22:43:52.877,61,RECV,7E002D8122224E0020202020202020202020202020202020202020202020202020202020202020202020202020203638BE
02-12-2022 22:43:53.382,62,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203639BB
02-12-2022 22:43:54.886,63,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203732C1
02-12-2022 22:43:55.390,64,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203733C0
02-12-2022 22:43:55.893,65,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203734C0
02-12-2022 22:43:56.394,66,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203735BE
02-12-2022 22:43:56.889,67,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203736BE
02-12-2022 22:43:57.393,68,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203737BC
02-12-2022 22:43:57.892,69,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203738BB
02-12-2022 22:43:58.398,70,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203739BA
02-12-2022 22:43:58.901,71,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203830C2
02-12-2022 22:43:59.404,72,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203831C1
02-12-2022 22:43:59.907,73,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203832C1
02-12-2022 22:44:00.915,74,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203834BE
02-12-2022 22:44:01.420,75,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203835BE
02-12-2022 22:44:01.923,76,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203836BC
02-12-2022 22:44:02.424,77,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203837BB
02-12-2022 22:44:02.928,78,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203838BA
02-12-2022 22:44:03.430,79,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203839B9
02-12-2022 22:44:03.933,80,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203930C1
02-12-2022 22:44:04.437,81,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203931C1
02-12-2022 22:44:04.878,82,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203932C0
02-12-2022 22:44:05.442,83,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203933BE
02-12-2022 22:44:05.945,84,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020203934BE
02-12-2022 22:44:06.448,85,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203935BC
02-12-2022 22:44:06.948,86,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203936BB
02-12-2022 22:44:07.448,87,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203937BA
02-12-2022 22:44:07.891,88,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203938B9
02-12-2022 22:44:08.454,89,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020203939B8
02-12-2022 22:44:08.951,90,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020313030BA
02-12-2022 22:44:09.391,91,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020313031B9
02-12-2022 22:44:09.951,92,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313032B7
02-12-2022 22:44:10.450,93,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313033B6
02-12-2022 22:44:10.892,94,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313034B5
02-12-2022 22:44:11.394,95,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313035B4
02-12-2022 22:44:11.957,96,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313036B3
02-12-2022 22:44:12.895,97,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313038B1
02-12-2022 22:44:13.456,98,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020313039B1
02-12-2022 22:44:13.956,99,RECV,7E002D8122224F0020202020202020202020202020202020202020202020202020202020202020202020202020313130B9
02-12-2022 22:44:14.396,100,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313131B7
02-12-2022 22:44:14.957,101,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313132B6
02-12-2022 22:44:15.458,102,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313133B5
02-12-2022 22:44:15.901,103,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313134B4
02-12-2022 22:44:16.467,104,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313135B3
02-12-2022 22:44:16.906,105,RECV,7E002D812222500020202020202020202020202020202020202020202020202020202020202020202020202020313136B2
