02-12-2022 21:00:52.554,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-12-2022 20:51:16.580,0,RECV,7E00238122224A0020202020202020202020202020202020202020202020202020202020203020
02-12-2022 20:51:17.081,1,RECV,7E00238122224A002020202020202020202020202020202020202020202020202020202020311F
02-12-2022 20:51:17.584,2,RECV,7E00238122224A002020202020202020202020202020202020202020202020202020202020321E
02-12-2022 20:51:18.082,3,RECV,7E00238122224B002020202020202020202020202020202020202020202020202020202020331C
02-12-2022 20:51:18.584,4,RECV,7E00238122224A002020202020202020202020202020202020202020202020202020202020341C
02-12-2022 20:51:19.083,5,RECV,7E00238122224A002020202020202020202020202020202020202020202020202020202020351B
02-12-2022 20:51:19.580,6,RECV,7E00238122224A002020202020202020202020202020202020202020202020202020202020361A
02-12-2022 20:51:20.079,7,RECV,7E00238122224A0020202020202020202020202020202020202020202020202020202020203719
02-12-2022 20:51:20.580,8,RECV,7E00238122224B0020202020202020202020202020202020202020202020202020202020203817
02-12-2022 20:51:21.082,9,RECV,7E00238122224C0020202020202020202020202020202020202020202020202020202020203915
02-12-2022 20:51:21.579,10,RECV,7E00238122224C002020202020202020202020202020202020202020202020202020202031300D
02-12-2022 20:51:22.081,11,RECV,7E00238122224B002020202020202020202020202020202020202020202020202020202031310D
02-12-2022 20:51:22.587,12,RECV,7E00238122224B002020202020202020202020202020202020202020202020202020202031320C
02-12-2022 20:51:23.090,13,RECV,7E00238122224B002020202020202020202020202020202020202020202020202020202031330B
02-12-2022 20:51:23.590,14,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202031340E
02-12-2022 20:51:24.597,15,RECV,7E00238122224C0020202020202020202020202020202020202020202020202020202020313607
02-12-2022 20:51:25.098,16,RECV,7E00238122224B0020202020202020202020202020202020202020202020202020202020313707
02-12-2022 20:51:25.599,17,RECV,7E0023812222490020202020202020202020202020202020202020202020202020202020313808
02-12-2022 20:51:26.097,18,RECV,7E0023812222470020202020202020202020202020202020202020202020202020202020313909
02-12-2022 20:51:26.601,19,RECV,7E0023812222470020202020202020202020202020202020202020202020202020202020323011
02-12-2022 20:51:27.097,20,RECV,7E0023812222470020202020202020202020202020202020202020202020202020202020323110
02-12-2022 20:51:27.591,21,RECV,7E002381222248002020202020202020202020202020202020202020202020202020202032320E
02-12-2022 20:51:28.087,22,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202032330E
02-12-2022 20:51:28.589,23,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202032340D
02-12-2022 20:51:29.092,24,RECV,7E002381222248002020202020202020202020202020202020202020202020202020202032350B
02-12-2022 20:51:29.595,25,RECV,7E002381222248002020202020202020202020202020202020202020202020202020202032360A
02-12-2022 20:51:30.098,26,RECV,7E0008812222470020202093
02-12-2022 20:51:30.115,27,RECV,7E002081222247002020202020202020202020202020202020202020202020202032376A
02-12-2022 20:51:30.603,28,RECV,7E0023812222480020202020202020202020202020202020202020202020202020202020323808
02-12-2022 20:51:31.106,29,RECV,7E0023812222480020202020202020202020202020202020202020202020202020202020323907
02-12-2022 20:51:31.607,30,RECV,7E002381222249002020202020202020202020202020202020202020202020202020202033300E
02-12-2022 20:51:32.110,31,RECV,7E0023812222460020202020202020202020202020202020202020202020202020202020333110
02-12-2022 20:51:32.552,32,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202033320E
02-12-2022 20:51:33.118,33,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202033330D
02-12-2022 20:51:33.619,34,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202033340C
02-12-2022 20:51:34.058,35,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202033350B
02-12-2022 20:51:34.618,36,RECV,7E0023812222480020202020202020202020202020202020202020202020202020202020333609
02-12-2022 20:51:35.121,37,RECV,7E0023812222480020202020202020202020202020202020202020202020202020202020333708
02-12-2022 20:51:35.558,38,RECV,7E0023812222470020202020202020202020202020202020202020202020202020202020333808
02-12-2022 20:51:36.056,39,RECV,7E0023812222480020202020202020202020202020202020202020202020202020202020333906
02-12-2022 20:51:36.617,40,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202034300F
02-12-2022 20:51:37.120,41,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202034310E
02-12-2022 20:51:37.556,42,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202034320D
02-12-2022 20:51:38.117,43,RECV,7E002381222248002020202020202020202020202020202020202020202020202020202034330B
02-12-2022 20:51:38.618,44,RECV,7E002381222246002020202020202020202020202020202020202020202020202020202034340C
02-12-2022 20:51:39.117,45,RECV,7E00238122224C0020202020202020202020202020202020202020202020202020202020343505
02-12-2022 20:51:39.617,46,RECV,7E002381222246002020202020202020202020202020202020202020202020202020202034360A
02-12-2022 20:51:40.123,47,RECV,7E002381222245002020202020202020202020202020202020202020202020202020202034370A
02-12-2022 20:51:40.564,48,RECV,7E0023812222460020202020202020202020202020202020202020202020202020202020343808
02-12-2022 20:51:41.130,49,RECV,7E0023812222450020202020202020202020202020202020202020202020202020202020343908
02-12-2022 20:51:41.570,50,RECV,7E002381222246002020202020202020202020202020202020202020202020202020202035300F
02-12-2022 20:51:42.073,51,RECV,7E002381222246002020202020202020202020202020202020202020202020202020202035310E
02-12-2022 20:51:42.581,52,RECV,7E002381222245002020202020202020202020202020202020202020202020202020202035320E
02-12-2022 20:51:43.079,53,RECV,7E002381222245002020202020202020202020202020202020202020202020202020202035330D
02-12-2022 20:51:43.585,54,RECV,7E002381222247002020202020202020202020202020202020202020202020202020202035340A
02-12-2022 20:51:44.087,55,RECV,7E002381222246002020202020202020202020202020202020202020202020202020202035350A
02-12-2022 20:51:44.585,56,RECV,7E0023812222460020202020202020202020202020202020202020202020202020202020353609
