02-12-2022 10:14:16.925,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-12-2022 10:05:35.875,0,RECV,7E00198122220B0020202020202020202020202020202020202020309F
02-12-2022 10:05:36.378,1,RECV,7E00198122220B0020202020202020202020202020202020202020319E
02-12-2022 10:05:36.876,2,RECV,7E00198122220B0020202020202020202020202020202020202020329D
02-12-2022 10:05:37.377,3,RECV,7E00198122220B0020202020202020202020202020202020202020339C
02-12-2022 10:05:37.878,4,RECV,7E00198122220B0020202020202020202020202020202020202020349B
02-12-2022 10:05:38.381,5,RECV,7E00198122220B0020202020202020202020202020202020202020359A
02-12-2022 10:05:38.880,6,RECV,7E00198122220B00202020202020202020202020202020202020203699
02-12-2022 10:05:39.381,7,RECV,7E00198122220B00202020202020202020202020202020202020203798
02-12-2022 10:05:39.880,8,RECV,7E00198122220B00202020202020202020202020202020202020203897
02-12-2022 10:05:40.375,9,RECV,7E00198122220B00202020202020202020202020202020202020203996
02-12-2022 10:05:40.871,10,RECV,7E00198122220B0020202020202020202020202020202020202031308E
02-12-2022 10:05:41.370,11,RECV,7E00198122220B0020202020202020202020202020202020202031318D
02-12-2022 10:05:41.874,12,RECV,7E00198122220B0020202020202020202020202020202020202031328C
02-12-2022 10:05:42.380,13,RECV,7E00198122220B0020202020202020202020202020202020202031338B
02-12-2022 10:05:42.887,14,RECV,7E00198122220B0020202020202020202020202020202020202031348A
02-12-2022 10:05:43.388,15,RECV,7E00198122220B00202020202020202020202020202020202020313589
02-12-2022 10:05:43.892,16,RECV,7E00198122220B00202020202020202020202020202020202020313688
02-12-2022 10:05:44.398,17,RECV,7E00198122220B00202020202020202020202020202020202020313787
02-12-2022 10:05:44.902,18,RECV,7E00198122220B00202020202020202020202020202020202020313886
02-12-2022 10:05:45.405,19,RECV,7E00198122220B00202020202020202020202020202020202020313985
02-12-2022 10:05:45.906,20,RECV,7E00198122220B0020202020202020202020202020202020202032308D
02-12-2022 10:05:46.406,21,RECV,7E00198122220B0020202020202020202020202020202020202032318C
02-12-2022 10:05:46.907,22,RECV,7E00198122220B0020202020202020202020202020202020202032328B
02-12-2022 10:05:47.405,23,RECV,7E00198122220B0020202020202020202020202020202020202032338A
02-12-2022 10:05:47.904,24,RECV,7E00198122220B00202020202020202020202020202020202020323489
02-12-2022 10:05:48.405,25,RECV,7E00198122220B00202020202020202020202020202020202020323588
02-12-2022 10:05:48.904,26,RECV,7E00198122220B00202020202020202020202020202020202020323687
02-12-2022 10:05:49.405,27,RECV,7E00198122220B00202020202020202020202020202020202020323786
02-12-2022 10:05:49.906,28,RECV,7E00198122220B00202020202020202020202020202020202020323885
02-12-2022 10:05:50.405,29,RECV,7E00198122220B00202020202020202020202020202020202020323984
02-12-2022 10:05:50.904,30,RECV,7E00198122220B0020202020202020202020202020202020202033308C
02-12-2022 10:05:51.401,31,RECV,7E00198122220B0020202020202020202020202020202020202033318B
02-12-2022 10:05:51.902,32,RECV,7E00198122220B0020202020202020202020202020202020202033328A
02-12-2022 10:05:52.398,33,RECV,7E00198122220B00202020202020202020202020202020202020333389
02-12-2022 10:05:52.899,34,RECV,7E00198122220B00202020202020202020202020202020202020333488
02-12-2022 10:05:53.401,35,RECV,7E00198122220B00202020202020202020202020202020202020333587
02-12-2022 10:05:53.902,36,RECV,7E00198122220B00202020202020202020202020202020202020333686
02-12-2022 10:05:54.402,37,RECV,7E00198122220B00202020202020202020202020202020202020333785
02-12-2022 10:05:54.898,38,RECV,7E00198122220B00202020202020202020202020202020202020333884
02-12-2022 10:05:55.401,39,RECV,7E00198122220B00202020202020202020202020202020202020333983
02-12-2022 10:05:55.899,40,RECV,7E00198122220B0020202020202020202020202020202020202034308B
02-12-2022 10:05:56.398,41,RECV,7E00198122220B0020202020202020202020202020202020202034318A
02-12-2022 10:05:56.900,42,RECV,7E00198122220B00202020202020202020202020202020202020343289
02-12-2022 10:05:57.401,43,RECV,7E00198122220B00202020202020202020202020202020202020343388
02-12-2022 10:05:57.900,44,RECV,7E00198122220B00202020202020202020202020202020202020343487
02-12-2022 10:05:58.402,45,RECV,7E00198122220B00202020202020202020202020202020202020343586
02-12-2022 10:05:58.900,46,RECV,7E00198122220B00202020202020202020202020202020202020343685
02-12-2022 10:05:59.399,47,RECV,7E00198122220B00202020202020202020202020202020202020343784
02-12-2022 10:05:59.899,48,RECV,7E00198122220B00202020202020202020202020202020202020343883
02-12-2022 10:06:00.398,49,RECV,7E00198122220B00202020202020202020202020202020202020343982
02-12-2022 10:06:00.901,50,RECV,7E00198122220B0020202020202020202020202020202020202035308A
