02-14-2022 00:06:28.758,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-13-2022 23:57:08.342,0,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203066
02-13-2022 23:57:08.846,1,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203165
02-13-2022 23:57:09.351,2,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203264
02-13-2022 23:57:09.852,3,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203363
02-13-2022 23:57:10.352,4,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203462
02-13-2022 23:57:10.852,5,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203561
02-13-2022 23:57:11.352,6,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203660
02-13-2022 23:57:11.855,7,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020375F
02-13-2022 23:57:12.359,8,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020385E
02-13-2022 23:57:12.863,9,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020395D
02-13-2022 23:57:13.365,10,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313055
02-13-2022 23:57:13.853,11,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313154
02-13-2022 23:57:14.375,12,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313253
02-13-2022 23:57:14.880,13,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313352
02-13-2022 23:57:15.333,14,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313451
02-13-2022 23:57:15.837,15,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020313550
02-13-2022 23:57:16.390,16,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031364F
02-13-2022 23:57:16.893,17,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031374E
02-13-2022 23:57:17.334,18,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031384D
02-13-2022 23:57:17.838,19,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202031394C
02-13-2022 23:57:18.342,20,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323054
02-13-2022 23:57:18.849,21,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323153
02-13-2022 23:57:19.354,22,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323252
02-13-2022 23:57:19.860,23,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323351
02-13-2022 23:57:20.361,24,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020323450
02-13-2022 23:57:20.866,25,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032354F
02-13-2022 23:57:21.368,26,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032364E
02-13-2022 23:57:21.871,27,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032374D
02-13-2022 23:57:22.371,28,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032384C
02-13-2022 23:57:22.874,29,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202032394B
02-13-2022 23:57:23.380,30,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333053
02-13-2022 23:57:23.885,31,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333152
02-13-2022 23:57:24.390,32,RECV,7E0041812222430020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333252
02-13-2022 23:57:24.895,33,RECV,7E0041812222440020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020333350
02-13-2022 23:57:25.349,34,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202033344F
02-13-2022 23:57:25.897,35,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202033354E
02-13-2022 23:57:26.354,36,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202033364D
02-13-2022 23:57:26.859,37,RECV,7E004181222244002020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202033374C
