02-12-2022 23:04:41.349,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-12-2022 22:55:10.151,0,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202030DE
02-12-2022 22:55:11.149,1,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202032DC
02-12-2022 22:55:11.647,2,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202033DB
02-12-2022 22:55:12.160,3,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202034DA
02-12-2022 22:55:12.650,4,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202035D9
02-12-2022 22:55:13.153,5,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202036D8
02-12-2022 22:55:13.653,6,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202037D7
02-12-2022 22:55:14.153,7,RECV,7E002D8122224B0020202020202020202020202020202020202020202020202020202020202020202020202020202038D7
02-12-2022 22:55:14.656,8,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020202039D5
02-12-2022 22:55:15.662,9,RECV,7E002D8122224B0020202020202020202020202020202020202020202020202020202020202020202020202020203131CD
02-12-2022 22:55:16.160,10,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203132CB
02-12-2022 22:55:16.660,11,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203133CA
02-12-2022 22:55:17.162,12,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203134C9
02-12-2022 22:55:17.664,13,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203135C8
02-12-2022 22:55:18.168,14,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203136C7
02-12-2022 22:55:18.671,15,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203137C6
02-12-2022 22:55:19.173,16,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203138C5
02-12-2022 22:55:20.179,17,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203230CC
02-12-2022 22:55:20.675,18,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203231CB
02-12-2022 22:55:21.177,19,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203232CA
02-12-2022 22:55:21.679,20,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203233C9
02-12-2022 22:55:22.184,21,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203234C8
02-12-2022 22:55:22.687,22,RECV,7E002D8122224B0020202020202020202020202020202020202020202020202020202020202020202020202020203235C8
02-12-2022 22:55:23.191,23,RECV,7E002D8122224B0020202020202020202020202020202020202020202020202020202020202020202020202020203236C7
02-12-2022 22:55:23.693,24,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203237C5
02-12-2022 22:55:24.698,25,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203239C3
02-12-2022 22:55:25.699,26,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203331CA
02-12-2022 22:55:26.205,27,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203332C9
02-12-2022 22:55:26.706,28,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203333C8
02-12-2022 22:55:27.207,29,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203334C7
02-12-2022 22:55:27.711,30,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203335C6
02-12-2022 22:55:28.210,31,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203336C5
02-12-2022 22:55:28.710,32,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203337C4
02-12-2022 22:55:29.212,33,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203338C3
02-12-2022 22:55:29.714,34,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203339C2
02-12-2022 22:55:30.211,35,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203430CA
02-12-2022 22:55:30.710,36,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203431C9
02-12-2022 22:55:31.214,37,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203432C8
02-12-2022 22:55:31.714,38,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203433C7
02-12-2022 22:55:32.221,39,RECV,7E002D8122224B0020202020202020202020202020202020202020202020202020202020202020202020202020203434C7
02-12-2022 22:55:32.722,40,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203435C5
02-12-2022 22:55:33.724,41,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203437C3
02-12-2022 22:55:34.223,42,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203438C2
02-12-2022 22:55:34.724,43,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203439C1
02-12-2022 22:55:35.224,44,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203530C9
02-12-2022 22:55:35.722,45,RECV,7E002D8122224C0020202020202020202020202020202020202020202020202020202020202020202020202020203531C8
