02-12-2022 18:03:01.676,-,API,"Coordinator_802,0013A20041C5375A,802.15.4 TH,2003,COM7 - 115200/8/N/1/N,1,46"

02-12-2022 17:53:33.733,0,RECV,7E00198122225A0020202020202020202020202020202020202032343A
02-12-2022 17:53:42.732,1,RECV,7E00198122225B00202020202020202020202020202020202020343239
02-12-2022 17:55:25.302,2,RECV,7E00198122225B00202020202020202020202020202020202032343722
02-12-2022 17:57:18.899,3,RECV,7E00198122225A00202020202020202020202020202020202034373421
02-12-2022 17:58:29.954,4,RECV,7E00198122225A00202020202020202020202020202020202036313623
02-12-2022 18:00:17.040,5,RECV,7E00198122225A00202020202020202020202020202020202038333025
02-12-2022 18:00:24.554,6,RECV,7E00198122225A0020202020202020202020202020202020203834351F
02-12-2022 18:01:22.094,7,RECV,7E00198122225A00202020202020202020202020202020202039363021
02-12-2022 18:01:23.100,8,RECV,7E00198122225A0020202020202020202020202020202020203936321F
02-12-2022 18:01:26.611,9,RECV,7E00198122225B00202020202020202020202020202020202039363917
02-12-2022 18:01:27.614,10,RECV,7E00198122225900202020202020202020202020202020202039373120
